FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-02-22T00:00:00Z,0.5,0.5
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.56,,7429-90-5,,RICE,,,,0.56,,,,0.56,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.56,7429-90-5,7429-90-5,RICE,2000-02-22T00:00:00Z,0.56,0.56
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.01,,7440-43-9,,RICE,,,,0.01,,,,0.01,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.01,7440-43-9,7440-43-9,RICE,2000-02-22T00:00:00Z,0.01,0.01
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,6,,7439-92-1,,RICE,,,,6,,,,6,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,6,7439-92-1,7439-92-1,RICE,2000-02-22T00:00:00Z,6,6
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-02-22T00:00:00Z,0.3,0.3
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.037,,7439-97-6,,RICE,,,,0.037,,,,0.037,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.037,7439-97-6,7439-97-6,RICE,2000-02-22T00:00:00Z,0.037,0.037
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2000-02-22T00:00:00Z,0.02,0.02
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-02-22T00:00:00Z,0.5,0.5
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,29,,7440-66-6,,RICE,,,,29,,,,29,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,29,7440-66-6,7440-66-6,RICE,2000-02-22T00:00:00Z,29,29
V99S014,1999-08-25T00:00:00Z,4ALSN001.04,,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,,,,1.64876327514648,,2000-02-22T00:00:00Z,1,21,,7440-47-3,,RICE,,,,21,,,,21,,,1999-08-25T00:00:00Z,4ALSN001.04,1999-08-26T00:00:00Z,1999-08-27T00:00:00Z,S,R,1,V99S014,1999-08-27T00:00:00Z,1999-09-01T00:00:00Z,1999-10-24T00:00:00Z,1.64876327514648,2000-02-22T00:00:00Z,1,21,7440-47-3,7440-47-3,RICE,2000-02-22T00:00:00Z,21,21
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,15,,7440-02-0,,RICE,,,,15,,,,15,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,15,7440-02-0,7440-02-0,RICE,2000-01-04T00:00:00Z,15,15
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.21,,7439-97-6,,RICE,,,,0.21,,,,0.21,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.21,7439-97-6,7439-97-6,RICE,2000-01-04T00:00:00Z,0.21,0.21
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.96,,7429-90-5,,RICE,,,,0.96,,,,0.96,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.96,7429-90-5,7429-90-5,RICE,2000-01-04T00:00:00Z,0.96,0.96
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,15,,7440-50-8,,RICE,,,,15,,,,15,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,15,7440-50-8,7440-50-8,RICE,2000-01-04T00:00:00Z,15,15
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.34,,7440-22-4,,RICE,,,,0.34,,,,0.34,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.34,7440-22-4,7440-22-4,RICE,2000-01-04T00:00:00Z,0.34,0.34
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.62,,7440-43-9,,RICE,,,,0.62,,,,0.62,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.62,7440-43-9,7440-43-9,RICE,2000-01-04T00:00:00Z,0.62,0.62
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,65,,7439-92-1,,RICE,,,,65,,,,65,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,65,7439-92-1,7439-92-1,RICE,2000-01-04T00:00:00Z,65,65
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,175,,7440-66-6,,RICE,,,,175,,,,175,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,175,7440-66-6,7440-66-6,RICE,2000-01-04T00:00:00Z,175,175
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-01-04T00:00:00Z,0.3,0.3
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-01-04T00:00:00Z,0.5,0.5
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-01-04T00:00:00Z,0.5,0.5
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,19,,7440-47-3,,RICE,,,,19,,,,19,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,19,7440-47-3,7440-47-3,RICE,2000-01-04T00:00:00Z,19,19
V99S015,1999-07-07T00:00:00Z,4AMSN000.60,,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,,,,,,,,,,,,,,,,,1.68492446899414,,2000-01-04T00:00:00Z,1,2.2,,7440-38-2,,RICE,,,,2.2,,,,2.2,,,1999-07-07T00:00:00Z,4AMSN000.60,1999-07-08T00:00:00Z,1999-07-09T00:00:00Z,S,R,1,V99S015,1999-07-09T00:00:00Z,1999-07-14T00:00:00Z,1999-09-05T00:00:00Z,1.68492446899414,2000-01-04T00:00:00Z,1,2.2,7440-38-2,7440-38-2,RICE,2000-01-04T00:00:00Z,2.2,2.2
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.049,,7440-43-9,,RICE,,,,0.049,,,,0.049,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.049,7440-43-9,7440-43-9,RICE,2000-01-12T00:00:00Z,0.049,0.049
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.5,,7440-50-8,,RICE,,,,0.5,,,,0.5,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.5,7440-50-8,7440-50-8,RICE,2000-01-12T00:00:00Z,0.5,0.5
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,73,,7440-66-6,,RICE,,,,73,,,,73,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,73,7440-66-6,7440-66-6,RICE,2000-01-12T00:00:00Z,73,73
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-01-12T00:00:00Z,0.5,0.5
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,16,,7440-02-0,,RICE,,,,16,,,,16,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,16,7440-02-0,7440-02-0,RICE,2000-01-12T00:00:00Z,16,16
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.14,,7439-97-6,,RICE,,,,0.14,,,,0.14,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.14,7439-97-6,7439-97-6,RICE,2000-01-12T00:00:00Z,0.14,0.14
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,2.1,,7429-90-5,,RICE,,,,2.1,,,,2.1,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,2.1,7429-90-5,7429-90-5,RICE,2000-01-12T00:00:00Z,2.1,2.1
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,40,,7440-47-3,,RICE,,,,40,,,,40,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,40,7440-47-3,7440-47-3,RICE,2000-01-12T00:00:00Z,40,40
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.5,,7440-38-2,,RICE,,,,0.5,,,,0.5,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.5,7440-38-2,7440-38-2,RICE,2000-01-12T00:00:00Z,0.5,0.5
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-01-12T00:00:00Z,0.5,0.5
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2000-01-12T00:00:00Z,0.02,0.02
V99S016,1999-07-15T00:00:00Z,4ANMR002.60,,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,,,,,,,,,,,,,,,,,0.521108589172363,,2000-01-12T00:00:00Z,1,6.9,,7439-92-1,,RICE,,,,6.9,,,,6.9,,,1999-07-15T00:00:00Z,4ANMR002.60,1999-07-16T00:00:00Z,1999-07-17T00:00:00Z,S,R,1,V99S016,1999-07-17T00:00:00Z,1999-07-22T00:00:00Z,1999-09-13T00:00:00Z,0.521108589172363,2000-01-12T00:00:00Z,1,6.9,7439-92-1,7439-92-1,RICE,2000-01-12T00:00:00Z,6.9,6.9
