FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,17.875,,,,HALE,,,,,39.095597234,,7.6627368927002,17.875,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,17.875,HALE,1999-01-06T00:00:00Z,,,39.095597234,,7.6627368927002,17.875
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,12.068,,,,HALE,,,,,26.394722653,,5.17336559295654,12.068,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,12.068,HALE,1999-01-06T00:00:00Z,,,26.394722653,,5.17336559295654,12.068
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,37.689,,,,HALE,,,,,82.432109883,,16.1566944122314,37.689,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,37.689,HALE,1999-01-06T00:00:00Z,,,82.432109883,,16.1566944122314,37.689
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,4.473,,,,HALE,,,,,9.7831947653,,1.91750621795654,4.473,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,4.473,HALE,1999-01-06T00:00:00Z,,,9.7831947653,,1.91750621795654,4.473
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,3.563,,,,HALE,,,,,7.7928734515,,1.52740323543549,3.563,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,3.563,HALE,1999-01-06T00:00:00Z,,,7.7928734515,,1.52740323543549,3.563
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,7.932,,,,HALE,,,,,17.348602924,,3.40032625198364,7.932,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,7.932,HALE,1999-01-06T00:00:00Z,,,17.348602924,,3.40032625198364,7.932
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,0.933,,,,HALE,,,,,2.0406261382,,0.399962723255157,0.933,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,0.933,HALE,1999-01-06T00:00:00Z,,,2.0406261382,,0.399962723255157,0.933
V98C022,1998-07-09T00:00:00Z,SBE006.00,,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,,,,,,,,,,,,,,,,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,9.6,,,,HALE,,,,,20.996796277,,4.11537218093872,9.6,,,1998-07-09T00:00:00Z,SBE006.00,1998-07-10T00:00:00Z,1998-07-11T00:00:00Z,BCC,226,T,R,1,V98C022,1998-07-11T00:00:00Z,1998-07-16T00:00:00Z,10,1998-09-07T00:00:00Z,0.80369514465332,0.0369043588638306,1999-01-06T00:00:00Z,1,9.6,HALE,1999-01-06T00:00:00Z,,,20.996796277,,4.11537218093872,9.6
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,8.398,,,,HALE,,,,,19.644824055,,3.88967514038086,8.398,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,8.398,HALE,1998-12-15T00:00:00Z,,,19.644824055,,3.88967514038086,8.398
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,7.855,,,,HALE,,,,,18.374624071,,3.63817548751831,7.855,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,7.855,HALE,1998-12-15T00:00:00Z,,,18.374624071,,3.63817548751831,7.855
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,3.36,,,,HALE,,,,,7.859801003,,1.55624055862427,3.36,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,3.36,HALE,1998-12-15T00:00:00Z,,,7.859801003,,1.55624055862427,3.36
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,1.793,,,,HALE,,,,,4.1942330948,,0.830458164215088,1.793,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,1.793,HALE,1998-12-15T00:00:00Z,,,4.1942330948,,0.830458164215088,1.793
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.397,,,,HALE,,,,,5.6071258941,,1.11021089553833,2.397,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.397,HALE,1998-12-15T00:00:00Z,,,5.6071258941,,1.11021089553833,2.397
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.07,,,,HALE,,,,,4.8421988322,,0.958755373954773,2.07,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.07,HALE,1998-12-15T00:00:00Z,,,4.8421988322,,0.958755373954773,2.07
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,1.688,,,,HALE,,,,,3.9486143134,,0.781825661659241,1.688,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,1.688,HALE,1998-12-15T00:00:00Z,,,3.9486143134,,0.781825661659241,1.688
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0.158,,,,HALE,,,,,0.36959778526,,0.0731803625822067,0.158,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0.158,HALE,1998-12-15T00:00:00Z,,,0.36959778526,,0.0731803625822067,0.158
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.36,,,,HALE,,,,,5.520574514,,1.09307372570038,2.36,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.36,HALE,1998-12-15T00:00:00Z,,,5.520574514,,1.09307372570038,2.36
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.426,,,,HALE,,,,,5.6749634623,,1.12364280223846,2.426,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,2.426,HALE,1998-12-15T00:00:00Z,,,5.6749634623,,1.12364280223846,2.426
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,16.304,,,,HALE,,,,,38.138748677,,7.55147218704224,16.304,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,16.304,HALE,1998-12-15T00:00:00Z,,,38.138748677,,7.55147218704224,16.304
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,4.031,,,,HALE,,,,,9.4294219771,,1.8670254945755,4.031,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,4.031,HALE,1998-12-15T00:00:00Z,,,9.4294219771,,1.8670254945755,4.031
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0,HALE,1998-12-15T00:00:00Z,,,0,,0,0
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,1.671,,,,HALE,,,,,3.9088474631,,0.773951768875122,1.671,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,1.671,HALE,1998-12-15T00:00:00Z,,,3.9088474631,,0.773951768875122,1.671
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0.478,,,,HALE,,,,,1.1181502617,,0.221393749117851,0.478,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0.478,HALE,1998-12-15T00:00:00Z,,,1.1181502617,,0.221393749117851,0.478
V98C023,1998-06-17T00:00:00Z,WLY001.38,,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,,,,,BCC,226,,,,,,T,,R,1,,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,,,,,,,,,,,,,,,,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0.325,,,,HALE,,,,,0.76024860892,,0.150529220700264,0.325,,,1998-06-17T00:00:00Z,WLY001.38,1998-06-18T00:00:00Z,1998-06-19T00:00:00Z,BCC,226,T,R,1,V98C023,1998-06-19T00:00:00Z,1998-06-24T00:00:00Z,16,1998-08-16T00:00:00Z,0.80204963684082,0.0333845806121826,1998-12-15T00:00:00Z,1,0.325,HALE,1998-12-15T00:00:00Z,,,0.76024860892,,0.150529220700264,0.325
